timestamp,source_file,row_reference,issue_type,issue_description,action_taken
2026-08-20T00:36:28.051987,source2_gig_workers.csv,31,EMAIL_FORMAT,Raw email 'TANVI.SHARMA56@MAILTEST.EXAMPLE.ORG' contained non-standard casing/whitespace,Normalized to 'tanvi.sharma56@mailtest.example.org'
2026-08-20T00:36:28.052006,source2_gig_workers.csv,31,RATE_UNIT_PARSED,Raw monthly rate '73k/month' parsed,"Amount: 73000.0, Unit: MONTHLY"
2026-08-20T00:36:28.052011,source2_gig_workers.csv,31,CITY_NAME,Raw city 'NOIDA' mapped,Normalized to 'Noida'
2026-08-20T00:36:28.052020,source2_gig_workers.csv,32,EMAIL_FORMAT,Raw email 'DEEPAK.NAIR57@EXAMPLE.IN' contained non-standard casing/whitespace,Normalized to 'deepak.nair57@example.in'
2026-08-20T00:36:28.052031,source2_gig_workers.csv,32,CITY_NAME,Raw city 'New Delhi' mapped,Normalized to 'Delhi NCR'
2026-08-20T00:36:28.052038,source2_gig_workers.csv,32,STATUS_CASING,Raw status 'Active',Normalized to 'ACTIVE'
2026-08-20T00:36:28.052058,source2_gig_workers.csv,33,RATE_UNIT_PARSED,Raw monthly rate '71k/month' parsed,"Amount: 71000.0, Unit: MONTHLY"
2026-08-20T00:36:28.052064,source2_gig_workers.csv,33,STATUS_CASING,Raw status 'Inactive',Normalized to 'INACTIVE'
2026-08-20T00:36:28.055529,source3_cbnexus_contacts.csv,2,CITY_NAME,Raw city 'Gurgaon' mapped,Normalized to 'Gurugram'
2026-08-20T00:36:28.055543,source3_cbnexus_contacts.csv,2,VERIFIED_BOOLEAN,Raw verified 'Y',Normalized to 'TRUE'
2026-08-20T00:36:28.055566,source3_cbnexus_contacts.csv,3,NAME_CASING,Raw name 'RITU SHARMA' had non-standard casing/spacing,Normalized to 'Ritu Sharma'
2026-08-20T00:36:28.055581,source3_cbnexus_contacts.csv,3,CITY_NAME,Raw city 'Noida ' mapped,Normalized to 'Noida'
2026-08-20T00:36:28.055591,source3_cbnexus_contacts.csv,3,VERIFIED_BOOLEAN,Raw verified 'yes',Normalized to 'TRUE'
2026-08-20T00:36:28.055606,source3_cbnexus_contacts.csv,4,PHONE_FORMAT,Raw phone '919000000231' contained prefix/delimiters,Normalized to 10-digit '9000000231'
2026-08-20T00:36:28.055612,source3_cbnexus_contacts.csv,4,CITY_NAME,Raw city 'New Delhi' mapped,Normalized to 'Delhi NCR'
2026-08-20T00:36:28.055624,source3_cbnexus_contacts.csv,4,VERIFIED_BOOLEAN,Raw verified 'No',Normalized to 'FALSE'
2026-08-20T00:36:28.055641,source3_cbnexus_contacts.csv,5,PHONE_FORMAT,Raw phone '+91-9000000131' contained prefix/delimiters,Normalized to 10-digit '9000000131'
2026-08-20T00:36:28.055647,source3_cbnexus_contacts.csv,5,VERIFIED_BOOLEAN,Raw verified 'No',Normalized to 'FALSE'
2026-08-20T00:36:28.055661,source3_cbnexus_contacts.csv,6,PHONE_FORMAT,Raw phone '+91-9000000104' contained prefix/delimiters,Normalized to 10-digit '9000000104'
2026-08-20T00:36:28.055666,source3_cbnexus_contacts.csv,6,CITY_NAME,Raw city 'pune' mapped,Normalized to 'Pune'
2026-08-20T00:36:28.055674,source3_cbnexus_contacts.csv,6,VERIFIED_BOOLEAN,Raw verified 'Y',Normalized to 'TRUE'
2026-08-20T00:36:28.055685,source3_cbnexus_contacts.csv,7,NAME_CASING,Raw name 'RAHUL MALHOTRA' had non-standard casing/spacing,Normalized to 'Rahul Malhotra'
2026-08-20T00:36:28.055691,source3_cbnexus_contacts.csv,7,PHONE_FORMAT,Raw phone '919000000260' contained prefix/delimiters,Normalized to 10-digit '9000000260'
2026-08-20T00:36:28.055703,source3_cbnexus_contacts.csv,7,VERIFIED_BOOLEAN,Raw verified 'No',Normalized to 'FALSE'
2026-08-20T00:36:28.055723,source3_cbnexus_contacts.csv,8,VERIFIED_BOOLEAN,Raw verified 'yes',Normalized to 'TRUE'
2026-08-20T00:36:28.055733,source3_cbnexus_contacts.csv,9,NAME_CASING,Raw name 'SAHIL MALHOTRA' had non-standard casing/spacing,Normalized to 'Sahil Malhotra'
2026-08-20T00:36:28.055743,source3_cbnexus_contacts.csv,9,VERIFIED_BOOLEAN,Raw verified 'N',Normalized to 'FALSE'
2026-08-20T00:36:28.055759,source3_cbnexus_contacts.csv,10,PHONE_FORMAT,Raw phone '+91-9000000227' contained prefix/delimiters,Normalized to 10-digit '9000000227'
2026-08-20T00:36:28.055767,source3_cbnexus_contacts.csv,10,CITY_NAME,Raw city 'NOIDA' mapped,Normalized to 'Noida'
2026-08-20T00:36:28.055772,source3_cbnexus_contacts.csv,10,VERIFIED_BOOLEAN,Raw verified 'yes',Normalized to 'TRUE'
2026-08-20T00:36:28.055797,source3_cbnexus_contacts.csv,11,CITY_NAME,Raw city 'gurugram ' mapped,Normalized to 'Gurugram'
2026-08-20T00:36:28.055805,source3_cbnexus_contacts.csv,11,VERIFIED_BOOLEAN,Raw verified 'Y',Normalized to 'TRUE'
2026-08-20T00:36:28.055830,source3_cbnexus_contacts.csv,12,PHONE_FORMAT,Raw phone '919000000263' contained prefix/delimiters,Normalized to 10-digit '9000000263'
2026-08-20T00:36:28.055838,source3_cbnexus_contacts.csv,12,VERIFIED_BOOLEAN,Raw verified 'yes',Normalized to 'TRUE'
2026-08-20T00:36:28.055854,source3_cbnexus_contacts.csv,13,PHONE_FORMAT,Raw phone '919000000148' contained prefix/delimiters,Normalized to 10-digit '9000000148'
2026-08-20T00:36:28.055859,source3_cbnexus_contacts.csv,13,VERIFIED_BOOLEAN,Raw verified 'N',Normalized to 'FALSE'
2026-08-20T00:36:28.055871,source3_cbnexus_contacts.csv,14,NAME_CASING,Raw name 'KARAN BHATIA' had non-standard casing/spacing,Normalized to 'Karan Bhatia'
2026-08-20T00:36:28.055879,source3_cbnexus_contacts.csv,14,CITY_NAME,Raw city 'NOIDA' mapped,Normalized to 'Noida'
2026-08-20T00:36:28.055883,source3_cbnexus_contacts.csv,14,VERIFIED_BOOLEAN,Raw verified 'yes',Normalized to 'TRUE'
2026-08-20T00:36:28.055897,source3_cbnexus_contacts.csv,15,PHONE_FORMAT,Raw phone '919000000106' contained prefix/delimiters,Normalized to 10-digit '9000000106'
2026-08-20T00:36:28.055902,source3_cbnexus_contacts.csv,15,CITY_NAME,Raw city 'new delhi' mapped,Normalized to 'Delhi NCR'
2026-08-20T00:36:28.055906,source3_cbnexus_contacts.csv,15,VERIFIED_BOOLEAN,Raw verified 'No',Normalized to 'FALSE'
2026-08-20T00:36:28.055911,source3_cbnexus_contacts.csv,16,DUPLICATE_HEADER,Duplicated CSV header embedded in data rows (Line 16),SKIPPED
2026-08-20T00:36:28.055923,source3_cbnexus_contacts.csv,17,PHONE_FORMAT,Raw phone '+91-9000000295' contained prefix/delimiters,Normalized to 10-digit '9000000295'
2026-08-20T00:36:28.055927,source3_cbnexus_contacts.csv,17,CITY_NAME,Raw city 'New Delhi' mapped,Normalized to 'Delhi NCR'
2026-08-20T00:36:28.055930,source3_cbnexus_contacts.csv,17,VERIFIED_BOOLEAN,Raw verified 'yes',Normalized to 'TRUE'
2026-08-20T00:36:28.055945,source3_cbnexus_contacts.csv,18,PHONE_FORMAT,Raw phone '919000000138' contained prefix/delimiters,Normalized to 10-digit '9000000138'
2026-08-20T00:36:28.055949,source3_cbnexus_contacts.csv,18,CITY_NAME,Raw city 'pune' mapped,Normalized to 'Pune'
2026-08-20T00:36:28.055955,source3_cbnexus_contacts.csv,18,VERIFIED_BOOLEAN,Raw verified 'No',Normalized to 'FALSE'
2026-08-20T00:36:28.055964,source3_cbnexus_contacts.csv,19,NAME_CASING,Raw name 'MEERA BHATIA' had non-standard casing/spacing,Normalized to 'Meera Bhatia'
2026-08-20T00:36:28.055969,source3_cbnexus_contacts.csv,19,PHONE_FORMAT,Raw phone '919000000223' contained prefix/delimiters,Normalized to 10-digit '9000000223'
2026-08-20T00:36:28.055984,source3_cbnexus_contacts.csv,19,CITY_NAME,Raw city 'Delhi' mapped,Normalized to 'Delhi NCR'
2026-08-20T00:36:28.055988,source3_cbnexus_contacts.csv,19,VERIFIED_BOOLEAN,Raw verified 'No',Normalized to 'FALSE'
2026-08-20T00:36:28.056002,source3_cbnexus_contacts.csv,20,CITY_NAME,Raw city 'Gurgaon' mapped,Normalized to 'Gurugram'
2026-08-20T00:36:28.056008,source3_cbnexus_contacts.csv,20,VERIFIED_BOOLEAN,Raw verified 'No',Normalized to 'FALSE'
2026-08-20T00:36:28.056020,source3_cbnexus_contacts.csv,21,CITY_NAME,Raw city 'Noida ' mapped,Normalized to 'Noida'
2026-08-20T00:36:28.056024,source3_cbnexus_contacts.csv,21,VERIFIED_BOOLEAN,Raw verified 'N',Normalized to 'FALSE'
2026-08-20T00:36:28.056036,source3_cbnexus_contacts.csv,22,VERIFIED_BOOLEAN,Raw verified 'No',Normalized to 'FALSE'
2026-08-20T00:36:28.056052,source3_cbnexus_contacts.csv,23,NAME_CASING,Raw name 'VARUN SAXENA' had non-standard casing/spacing,Normalized to 'Varun Saxena'
2026-08-20T00:36:28.056059,source3_cbnexus_contacts.csv,23,PHONE_FORMAT,Raw phone '919000000170' contained prefix/delimiters,Normalized to 10-digit '9000000170'
2026-08-20T00:36:28.056064,source3_cbnexus_contacts.csv,23,CITY_NAME,Raw city 'GURGAON' mapped,Normalized to 'Gurugram'
2026-08-20T00:36:28.056068,source3_cbnexus_contacts.csv,23,VERIFIED_BOOLEAN,Raw verified 'Y',Normalized to 'TRUE'
2026-08-20T00:36:28.056090,source3_cbnexus_contacts.csv,24,PHONE_FORMAT,Raw phone '+91-9000000162' contained prefix/delimiters,Normalized to 10-digit '9000000162'
2026-08-20T00:36:28.056095,source3_cbnexus_contacts.csv,24,CITY_NAME,Raw city 'pune' mapped,Normalized to 'Pune'
2026-08-20T00:36:28.056099,source3_cbnexus_contacts.csv,24,VERIFIED_BOOLEAN,Raw verified 'N',Normalized to 'FALSE'
2026-08-20T00:36:28.056107,source3_cbnexus_contacts.csv,25,NAME_CASING,Raw name 'DEEPAK NAIR' had non-standard casing/spacing,Normalized to 'Deepak Nair'
2026-08-20T00:36:28.056113,source3_cbnexus_contacts.csv,25,PHONE_FORMAT,Raw phone '919000000296' contained prefix/delimiters,Normalized to 10-digit '9000000296'
2026-08-20T00:36:28.056118,source3_cbnexus_contacts.csv,25,VERIFIED_BOOLEAN,Raw verified 'Yes',Normalized to 'TRUE'
2026-08-20T00:36:28.056129,source3_cbnexus_contacts.csv,26,VERIFIED_BOOLEAN,Raw verified 'N',Normalized to 'FALSE'
2026-08-20T00:36:28.056141,source3_cbnexus_contacts.csv,27,CITY_NAME,Raw city 'PUNE' mapped,Normalized to 'Pune'
2026-08-20T00:36:28.056148,source3_cbnexus_contacts.csv,27,VERIFIED_BOOLEAN,Raw verified 'No',Normalized to 'FALSE'
2026-08-20T00:36:28.056164,source3_cbnexus_contacts.csv,28,VERIFIED_BOOLEAN,Raw verified 'Yes',Normalized to 'TRUE'
2026-08-20T00:36:28.056173,source3_cbnexus_contacts.csv,29,NAME_CASING,Raw name 'MANISH BHATIA' had non-standard casing/spacing,Normalized to 'Manish Bhatia'
2026-08-20T00:36:28.056178,source3_cbnexus_contacts.csv,29,PHONE_FORMAT,Raw phone '919000000161' contained prefix/delimiters,Normalized to 10-digit '9000000161'
2026-08-20T00:36:28.056182,source3_cbnexus_contacts.csv,29,CITY_NAME,Raw city 'Noida ' mapped,Normalized to 'Noida'
2026-08-20T00:36:28.056186,source3_cbnexus_contacts.csv,29,VERIFIED_BOOLEAN,Raw verified 'Yes',Normalized to 'TRUE'
2026-08-20T00:36:28.056197,source3_cbnexus_contacts.csv,30,NAME_CASING,Raw name 'DIVYA CHOPRA' had non-standard casing/spacing,Normalized to 'Divya Chopra'
2026-08-20T00:36:28.056207,source3_cbnexus_contacts.csv,30,CITY_NAME,Raw city 'NOIDA' mapped,Normalized to 'Noida'
2026-08-20T00:36:28.056210,source3_cbnexus_contacts.csv,30,VERIFIED_BOOLEAN,Raw verified 'N',Normalized to 'FALSE'
2026-08-20T00:36:28.056221,source3_cbnexus_contacts.csv,31,PHONE_FORMAT,Raw phone '919000000245' contained prefix/delimiters,Normalized to 10-digit '9000000245'
2026-08-20T00:36:28.056227,source3_cbnexus_contacts.csv,31,CITY_NAME,Raw city 'pune' mapped,Normalized to 'Pune'
2026-08-20T00:36:28.056230,source3_cbnexus_contacts.csv,31,VERIFIED_BOOLEAN,Raw verified 'N',Normalized to 'FALSE'
2026-08-20T00:36:28.056241,source3_cbnexus_contacts.csv,32,PHONE_FORMAT,Raw phone '+91-9000000261' contained prefix/delimiters,Normalized to 10-digit '9000000261'
2026-08-20T00:36:28.056245,source3_cbnexus_contacts.csv,32,CITY_NAME,Raw city 'PUNE' mapped,Normalized to 'Pune'
2026-08-20T00:36:28.056251,source3_cbnexus_contacts.csv,32,VERIFIED_BOOLEAN,Raw verified 'Y',Normalized to 'TRUE'
